toponym,offset,latitude,longitude
Moscow,2275,55.75,37.5
Moscow,2276,55.75,37.5
Vienna,2278,48.20849,16.37208
Moscow,2279,55.75,37.5
Borodino,2280,55.9061,94.9079
Moscow,2281,55.75,37.5
Moscow,2282,55.75,37.5
Moscow,2283,55.75,37.5
Moscow,2284,55.75,37.5
Three Hills,2285,51.70012,-113.26863
Moscow,2286,55.75,37.5
Moscow,2287,55.75,37.5
Vienna,2289,48.20849,16.37208
Mozhaysk,2290,55.50194,36.02722
Moscow,2291,55.75,37.5
Moscow,2292,55.75,37.5
Moscow,2293,55.75,37.5
Moscow,2295,55.75,37.5
Bordeaux,2296,44.84044,-0.5805
Smolensk,2297,54.7818,32.0401
Moskowa,2298,55.75222,37.61556
Naples,2299,40.83333,14.25
Moscow,2300,55.75,37.5
Moscow,2301,55.75,37.5
Paris,2302,48.85341,2.3488
Paris,2303,48.85341,2.3488
Paris,2304,48.85341,2.3488
Paris,2305,48.85341,2.3488
Paris,2306,48.85341,2.3488
Paris,2307,48.85341,2.3488
Paris,2308,48.85341,2.3488
Paris,2309,48.85341,2.3488
Paris,2310,48.85341,2.3488
Paris,2312,48.85341,2.3488
Paris,2313,48.85341,2.3488
Moscow,2314,55.75,37.5
Vienna,2315,48.20849,16.37208
Madrid,2317,40.4165,-3.70256
Naples,2318,40.83333,14.25
Rome,2319,41.89474,12.4839
Warsaw,2320,52.22977,21.01178
France,2321,46.0,2.0
Moscow,2322,55.75,37.5
Moscow,2325,55.75,37.5
Moscow Bordeaux,2326,44.84044,-0.5805
Moscow,2327,55.75,37.5
France,2328,46.0,2.0
Germany,2329,51.5,10.5
Poland,2330,52.0,20.0
Moscow,2331,55.75,37.5
Moscow,2333,55.75,37.5
Mytishchi,2334,55.91163,37.73076
Moscow,2335,55.75,37.5
Moscow,2336,55.75,37.5
Great Mytishchi,2337,55.91163,37.73076
Mytishchi,2339,55.91163,37.73076
Mytishchi,2340,55.91163,37.73076
Mytishchi,2341,55.91163,37.73076
Moscow,2342,55.75,37.5
Moscow,2343,55.75,37.5
Moscow,2345,55.75,37.5
Moscow,2346,55.75,37.5
Moscow,2347,55.75,37.5
Moscow,2348,55.75,37.5
Troitsa,2349,46.51278,29.02806
Moscow,2350,55.75,37.5
Moscow,2351,55.75,37.5
Moscow,2353,55.75,37.5
Moscow,2355,55.75,37.5
Moscow,2356,55.75,37.5
Borodino,2358,55.9061,94.9079
Moscow,2359,55.75,37.5
Mytishchi,2360,55.91163,37.73076
Moscow,2361,55.75,37.5
Borodino,2362,55.9061,94.9079
Mytishchi,2363,55.91163,37.73076
Russia,2364,60.0,100.0
Moscow,2365,55.75,37.5
Moscow,2366,55.75,37.5
Bazaar,2367,38.27196,-96.53529
St. Nicholas,2371,37.53753,25.16343
Kremlin,2373,36.54725,-97.83145
Kremlin,2374,36.54725,-97.83145
Moscow,2376,55.75,37.5
Moscow,2377,55.75,37.5
Petersburg,2378,59.89444,30.26417
Petersburg,2379,59.89444,30.26417
Borodino,2380,55.9061,94.9079
Petersburg,2381,59.89444,30.26417
Spain,2382,40.0,-4.0
Vienna,2383,48.20849,16.37208
Petersburg,2384,59.89444,30.26417
Warsaw,2385,52.22977,21.01178
Moscow,2388,55.75,37.5
New Jerusalem,2389,40.44815,-75.74714
France,2390,46.0,2.0
Russia,2391,60.0,100.0
France,2393,46.0,2.0
Tuchkov,2394,45.34929,28.84079
Petersburg,2395,59.89444,30.26417
Petersburg,2396,59.89444,30.26417
Spain,2397,40.0,-4.0
Moscow,2399,55.75,37.5
Moscow,2400,55.75,37.5
Russia,2401,60.0,100.0
Ryazan,2402,54.6269,39.6916
Moscow,2403,55.75,37.5
Russia,2404,60.0,100.0
Moscow,2405,55.75,37.5
Yaroslavl,2406,57.62987,39.87368
Moscow,2407,55.75,37.5
Moscow,2408,55.75,37.5
Petersburg,2410,59.89444,30.26417
Moscow,2412,55.75,37.5
Moscow,2413,55.75,37.5
Moscow,2414,55.75,37.5
Moscow,2415,55.75,37.5
Moscow,2416,55.75,37.5
Moscow,2417,55.75,37.5
Moscow,2419,55.75,37.5
Russia,2422,60.0,100.0
Russia,2423,60.0,100.0
Russia,2424,60.0,100.0
Petersburg,2425,59.89444,30.26417
Moscow,2426,55.75,37.5
Russia,2427,60.0,100.0
Moscow,2428,55.75,37.5
Moscow,2429,55.75,37.5
Russia,2430,60.0,100.0
Russia,2431,60.0,100.0
Voronezh,2432,51.67204,39.1843
Borodino,2433,55.9061,94.9079
Voronezh,2434,51.67204,39.1843
Voronezh,2435,51.67204,39.1843
Voronezh,2436,51.67204,39.1843
Moscow,2437,55.75,37.5
Russia,2438,60.0,100.0
Moscow,2439,55.75,37.5
Voronezh,2440,51.67204,39.1843
Moscow,2441,55.75,37.5
Moscow,2442,55.75,37.5
Voronezh,2443,51.67204,39.1843
Voronezh,2444,51.67204,39.1843
Voronezh,2445,51.67204,39.1843
Moscow,2448,55.75,37.5
Voronezh,2449,51.67204,39.1843
Russia,2450,60.0,100.0
Russia,2451,60.0,100.0
Borodino,2453,55.9061,94.9079
Moscow,2454,55.75,37.5
Voronezh,2455,51.67204,39.1843
Borodino,2456,55.9061,94.9079
Moscow,2457,55.75,37.5
Voronezh,2458,51.67204,39.1843
Smolensk,2459,54.7818,32.0401
Voronezh,2460,51.67204,39.1843
Moscow,2464,55.75,37.5
Troitsa,2465,46.51278,29.02806
Moscow,2466,55.75,37.5
Yaroslavl,2467,57.62987,39.87368
Troitsa,2468,46.51278,29.02806
Moscow,2471,55.75,37.5
Moscow,2473,55.75,37.5
Troitsa,2475,46.51278,29.02806
Moscow,2479,55.75,37.5
Moscow,2481,55.75,37.5
Moscow,2482,55.75,37.5
Moscow,2483,55.75,37.5
Moscow,2484,55.75,37.5
Moscow,2485,55.75,37.5
Moscow,2486,55.75,37.5
Yaroslavl,2487,57.62987,39.87368
Voronezh,2488,51.67204,39.1843
Moscow,2490,55.75,37.5
Lipetsk,2491,52.60311,39.57076
Ryazan,2492,54.6269,39.6916
Ryazan,2493,54.6269,39.6916
Yaroslavl,2495,57.62987,39.87368
Voronezh,2496,51.67204,39.1843
Voronezh,2497,51.67204,39.1843
Yaroslavl,2498,57.62987,39.87368
Yaroslavl,2499,57.62987,39.87368
Square,2500,54.21667,-6.03333
Volga,2501,57.95157,38.38785
Moscow,2503,55.75,37.5
Moscow,2505,55.75,37.5
Troitsa,2506,46.51278,29.02806
Yaroslavl,2507,57.62987,39.87368
Ryazan,2508,54.6269,39.6916
Moscow,2509,55.75,37.5
Mytishchi,2511,55.91163,37.73076
Troitsa,2513,46.51278,29.02806
West,2514,31.80238,-97.09167
East,2515,27.23998,87.14802
Borodino,2516,55.9061,94.9079
Moscow,2517,55.75,37.5
Kaluga,2519,54.5293,36.27542
Russia,2521,60.0,100.0
Moscow,2522,55.75,37.5
Kaluga,2523,54.5293,36.27542
Russia,2524,60.0,100.0
Moscow,2525,55.75,37.5
Smolensk,2527,54.7818,32.0401
Petersburg,2528,59.89444,30.26417
Oka,2529,26.33583,127.80139
Tula,2530,54.20213,37.64429
Ryazan,2531,54.6269,39.6916
Ryazan,2532,54.6269,39.6916
Tula,2533,54.20213,37.64429
Tula,2534,54.20213,37.64429
Tula,2535,54.20213,37.64429
Podolsk,2537,55.42418,37.55472
Tula,2539,54.20213,37.64429
Kaluga,2540,54.5293,36.27542
Moscow,2541,55.75,37.5
Tarutino,2542,46.18636,29.15203
Moscow,2543,55.75,37.5
Ryazan,2544,54.6269,39.6916
Tula,2545,54.20213,37.64429
Kaluga,2546,54.5293,36.27542
Petersburg,2547,59.89444,30.26417
Ryazan,2548,54.6269,39.6916
Kaluga,2549,54.5293,36.27542
Borodino,2550,55.9061,94.9079
Borodino,2551,55.9061,94.9079
Borodino,2552,55.9061,94.9079
MOSCOW,2553,55.75,37.5
Moscow,2554,55.75,37.5
Tarutino,2555,46.18636,29.15203
Tarutino,2556,46.18636,29.15203
Tarutino,2557,46.18636,29.15203
Moscow,2558,55.75,37.5
Petersburg,2559,59.89444,30.26417
Moscow,2560,55.75,37.5
Petersburg,2561,59.89444,30.26417
Moscow,2562,55.75,37.5
Tarutino,2563,46.18636,29.15203
Moscow,2564,55.75,37.5
Tula,2565,54.20213,37.64429
Petersburg,2566,59.89444,30.26417
Mozhaysk,2567,55.50194,36.02722
Moscow,2568,55.75,37.5
Moscow,2569,55.75,37.5
Tula,2570,54.20213,37.64429
Petersburg,2571,59.89444,30.26417
Moscow,2572,55.75,37.5
Russia,2573,60.0,100.0
Petersburg,2574,59.89444,30.26417
Tarutino,2578,46.18636,29.15203
Russia,2579,60.0,100.0
Dmitrovsk,2582,52.505,35.1464
Austerlitz,2584,49.15325,16.87649
Borodino,2586,55.9061,94.9079
Russia,2587,60.0,100.0
Tarutino,2588,46.18636,29.15203
Moscow,2589,55.75,37.5
Moscow,2590,55.75,37.5
Petersburg,2591,59.89444,30.26417
Smolensk,2592,54.7818,32.0401
Vilna,2593,54.68916,25.2798
Moscow,2594,55.75,37.5
Moscow,2595,55.75,37.5
Moscow,2596,55.75,37.5
Moscow,2597,55.75,37.5
Petersburg,2598,59.89444,30.26417
Moscow,2599,55.75,37.5
Moscow,2600,55.75,37.5
Mozhaysk,2601,55.50194,36.02722
Smolensk,2602,54.7818,32.0401
Moscow,2603,55.75,37.5
Moscow,2604,55.75,37.5
Egypt,2605,27.0,30.0
Italy,2606,42.83333,12.83333
Austria,2607,47.33333,13.33333
Egypt,2609,27.0,30.0
Austria,2610,47.33333,13.33333
Germany,2612,51.5,10.5
Moscow,2613,55.75,37.5
Moscow,2614,55.75,37.5
Moscow,2615,55.75,37.5
Russia,2616,60.0,100.0
Paris,2617,48.85341,2.3488
Moscow,2618,55.75,37.5
Kremlin,2619,36.54725,-97.83145
Russia,2620,60.0,100.0
Moscow,2621,55.75,37.5
Moscow,2622,55.75,37.5
Petersburg,2623,59.89444,30.26417
Petersburg,2624,59.89444,30.26417
Moscow,2625,55.75,37.5
MOSCOW,2626,55.75,37.5
Moscow,2627,55.75,37.5
Moscow,2628,55.75,37.5
Moscow,2629,55.75,37.5
Kremlin,2631,36.54725,-97.83145
Moscow,2632,55.75,37.5
Moscow,2634,55.75,37.5
Moscow,2635,55.75,37.5
Egypt,2636,27.0,30.0
Moscow,2637,55.75,37.5
Kremlin,2638,36.54725,-97.83145
Moscow,2639,55.75,37.5
Kremlin,2640,36.54725,-97.83145
Moscow,2641,55.75,37.5
Smolensk,2642,54.7818,32.0401
Tarutino,2643,46.18636,29.15203
Tarutino,2644,46.18636,29.15203
Moscow,2645,55.75,37.5
Moscow,2646,55.75,37.5
Moscow,2647,55.75,37.5
Tarutino,2648,46.18636,29.15203
Moscow,2651,55.75,37.5
Borodino,2653,55.9061,94.9079
Russia,2655,60.0,100.0
Russia,2656,60.0,100.0
Moscow,2658,55.75,37.5
Moscow,2659,55.75,37.5
Moscow,2660,55.75,37.5
St. Nicholas,2661,37.53753,25.16343
St. Blasius,2662,51.483,11.972
Kremlin,2663,36.54725,-97.83145
Moscow,2665,55.75,37.5
Kaluga,2667,54.5293,36.27542
Stone Bridge,2669,36.82765,-76.40106
Kaluga,2670,54.5293,36.27542
Moscow,2671,55.75,37.5
Kaluga,2672,54.5293,36.27542
Kaluga,2674,54.5293,36.27542
Kaluga,2675,54.5293,36.27542
Moscow,2677,55.75,37.5
Kaluga,2678,54.5293,36.27542
Moscow,2679,55.75,37.5
Moscow,2680,55.75,37.5
Moscow,2681,55.75,37.5
Kaluga,2682,54.5293,36.27542
Tarutino,2683,46.18636,29.15203
Tarutino,2685,46.18636,29.15203
Austerlitz,2687,49.15325,16.87649
Austerlitz,2688,49.15325,16.87649
Smolensk,2689,54.7818,32.0401
Smolensk,2690,54.7818,32.0401
Smolensk,2692,54.7818,32.0401
Borodino,2693,55.9061,94.9079
Borodino,2694,55.9061,94.9079
Kaluga,2698,54.5293,36.27542
Moscow,2701,55.75,37.5
Borovsk,2702,55.20639,36.48611
Moscow,2703,55.75,37.5
Kaluga,2704,54.5293,36.27542
Russia,2708,60.0,100.0
Petersburg,2709,59.89444,30.26417
Borodino,2710,55.9061,94.9079
Moscow,2711,55.75,37.5
Moscow,2712,55.75,37.5
Medyn,2713,54.96917,35.85861
Moscow,2714,55.75,37.5
Moscow,2715,55.75,37.5
Moscow,2717,55.75,37.5
Russia,2718,60.0,100.0
Kaluga,2719,54.5293,36.27542
Tarutino,2720,46.18636,29.15203
Moscow,2721,55.75,37.5
Smolensk,2722,54.7818,32.0401
Moscow,2724,55.75,37.5
Borodino,2725,55.9061,94.9079
Moscow,2726,55.75,37.5
Smolensk,2727,54.7818,32.0401
Mozhaysk,2728,55.50194,36.02722
Smolensk,2729,54.7818,32.0401
Moscow,2730,55.75,37.5
Smolensk,2731,54.7818,32.0401
Smolensk,2732,54.7818,32.0401
Smolensk,2733,54.7818,32.0401
Smolensk,2734,54.7818,32.0401
Smolensk,2735,54.7818,32.0401
Smolensk,2736,54.7818,32.0401
Moscow,2737,55.75,37.5
Vyazma,2738,55.21039,34.29508
Vyazma,2739,55.21039,34.29508
Smolensk,2740,54.7818,32.0401
Borodino,2741,55.9061,94.9079
Moscow,2742,55.75,37.5
Austria,2743,47.33333,13.33333
France,2744,46.0,2.0
Moscow,2746,55.75,37.5
Moscow,2747,55.75,37.5
Russia,2748,60.0,100.0
France,2749,46.0,2.0
Borodino,2750,55.9061,94.9079
Moscow,2751,55.75,37.5
Borodino,2752,55.9061,94.9079
China,2753,35.0,105.0
Borodino,2754,55.9061,94.9079
Moscow,2755,55.75,37.5
Moscow,2756,55.75,37.5
Moscow,2757,55.75,37.5
Smolensk,2758,54.7818,32.0401
Borodino,2759,55.9061,94.9079
Moscow,2760,55.75,37.5
Moscow,2761,55.75,37.5
Spain,2762,40.0,-4.0
Smolensk,2764,54.7818,32.0401
Smolensk,2765,54.7818,32.0401
Smolensk,2766,54.7818,32.0401
Vyazma,2776,55.21039,34.29508
Pokrovsk,2782,51.48389,46.10528
Pokrovsk,2783,51.48389,46.10528
Pokrovsk,2784,51.48389,46.10528
Moscow,2788,55.75,37.5
Vyazma,2789,55.21039,34.29508
Vyazma,2790,55.21039,34.29508
Moscow,2796,55.75,37.5
Moscow,2807,55.75,37.5
Moscow,2808,55.75,37.5
Vyazma,2809,55.21039,34.29508
Moscow,2810,55.75,37.5
Moscow,2811,55.75,37.5
Dorogobuzh,2812,54.915,33.29722
Moscow,2813,55.75,37.5
Moscow,2814,55.75,37.5
Siberia,2815,9.54944,-83.71296
Smolensk,2816,54.7818,32.0401
Mozhaysk,2818,55.50194,36.02722
Borodino,2819,55.9061,94.9079
Mozhaysk,2820,55.50194,36.02722
Switzerland,2821,47.00016,8.01427
Kiev,2822,50.45466,30.5238
Moscow,2823,55.75,37.5
Vyazma,2824,55.21039,34.29508
Moscow,2825,55.75,37.5
Vyazma,2826,55.21039,34.29508
Vyazma,2827,55.21039,34.29508
Smolensk,2828,54.7818,32.0401
Smolensk,2829,54.7818,32.0401
Berezina,2830,46.22968,29.20436
Berezina,2831,46.22968,29.20436
Vilna,2832,54.68916,25.2798
Smolensk,2833,54.7818,32.0401
Smolensk,2834,54.7818,32.0401
Smolensk,2835,54.7818,32.0401
Smolensk,2836,54.7818,32.0401
Naples,2837,40.83333,14.25
Moscow,2838,55.75,37.5
Kaluga,2839,54.5293,36.27542
Smolensk,2840,54.7818,32.0401
Smolensk,2841,54.7818,32.0401
Smolensk,2844,54.7818,32.0401
Vilna,2847,54.68916,25.2798
Berezina,2848,46.22968,29.20436
Kaluga,2849,54.5293,36.27542
Smolensk,2850,54.7818,32.0401
Borodino,2855,55.9061,94.9079
Berezina,2857,46.22968,29.20436
Vyazma,2858,55.21039,34.29508
Tarutino,2859,46.18636,29.15203
Borodino,2860,55.9061,94.9079
Berezina,2862,46.22968,29.20436
Moscow,2863,55.75,37.5
Russia,2864,60.0,100.0
Berezina,2867,46.22968,29.20436
Tarutino,2868,46.18636,29.15203
Yaroslavl,2870,57.62987,39.87368
Moscow,2871,55.75,37.5
Moscow,2873,55.75,37.5
Moscow,2874,55.75,37.5
Moscow,2875,55.75,37.5
Mytishchi,2876,55.91163,37.73076
Troitsa,2877,46.51278,29.02806
Yaroslavl,2878,57.62987,39.87368
Moscow,2882,55.75,37.5
Vyazma,2883,55.21039,34.29508
Petersburg,2886,59.89444,30.26417
Tarutino,2887,46.18636,29.15203
Vyazma,2888,55.21039,34.29508
Moscow,2889,55.75,37.5
Vilna,2890,54.68916,25.2798
Berezina,2897,46.22968,29.20436
Borodino,2900,55.9061,94.9079
Vilna,2901,54.68916,25.2798
Moscow,2904,55.75,37.5
Moscow,2905,55.75,37.5
Moscow,2906,55.75,37.5
Moscow,2907,55.75,37.5
Moscow,2908,55.75,37.5
Borodino,2909,55.9061,94.9079
Borodino,2910,55.9061,94.9079
Moscow,2911,55.75,37.5
Russia,2912,60.0,100.0
Vilna,2914,54.68916,25.2798
Russia,2915,60.0,100.0
Borodino,2916,55.9061,94.9079
Russia,2917,60.0,100.0
Russia,2920,60.0,100.0
Mozhaysk,2921,55.50194,36.02722
Mozhaysk,2922,55.50194,36.02722
Berezina,2925,46.22968,29.20436
Berezina,2926,46.22968,29.20436
Petersburg,2927,59.89444,30.26417
Berezina,2929,46.22968,29.20436
Berezina,2930,46.22968,29.20436
Moscow,2931,55.75,37.5
Berezina,2932,46.22968,29.20436
Petersburg,2933,59.89444,30.26417
Petersburg,2935,59.89444,30.26417
Berezina,2936,46.22968,29.20436
Kaluga,2937,54.5293,36.27542
Moscow,2938,55.75,37.5
Vilna,2939,54.68916,25.2798
Vilna,2940,54.68916,25.2798
Greece,2941,39.0,22.0
Warsaw,2942,52.22977,21.01178
Turkey,2943,39.05901,34.91155
china,2945,35.0,105.0
Vilna,2947,54.68916,25.2798
Petersburg,2948,59.89444,30.26417
Vilna,2949,54.68916,25.2798
Berezina,2951,46.22968,29.20436
Vilna,2952,54.68916,25.2798
Russia,2953,60.0,100.0
Russia,2955,60.0,100.0
Russia,2956,60.0,100.0
Austerlitz,2957,49.15325,16.87649
Turkey,2959,39.05901,34.91155
Petersburg,2960,59.89444,30.26417
Russia,2961,60.0,100.0
Russia,2963,60.0,100.0
Kiev,2964,50.45466,30.5238
Borodino,2965,55.9061,94.9079
Yaroslavl,2966,57.62987,39.87368
Moscow,2967,55.75,37.5
Moscow,2969,55.75,37.5
Orel,2970,52.96508,36.0785
Moscow,2971,55.75,37.5
Orel,2972,52.96508,36.0785
Moscow,2974,55.75,37.5
Moscow,2975,55.75,37.5
Moscow,2976,55.75,37.5
Moscow,2977,55.75,37.5
Moscow,2978,55.75,37.5
Petersburg,2979,59.89444,30.26417
Petersburg,2980,59.89444,30.26417
Moscow,2981,55.75,37.5
Moscow,2982,55.75,37.5
Russia,2983,60.0,100.0
Moscow,2985,55.75,37.5
Moscow,2986,55.75,37.5
Moscow,2987,55.75,37.5
Moscow,2988,55.75,37.5
Moscow,2989,55.75,37.5
Moscow,2990,55.75,37.5
Moscow,2991,55.75,37.5
Moscow,2992,55.75,37.5
Moscow,2993,55.75,37.5
Moscow,2994,55.75,37.5
Moscow,2995,55.75,37.5
Moscow,2996,55.75,37.5
Moscow,2997,55.75,37.5
Moscow,2998,55.75,37.5
Kremlin,2999,36.54725,-97.83145
Moscow,3000,55.75,37.5
Moscow,3001,55.75,37.5
Petersburg,3002,59.89444,30.26417
Petersburg,3003,59.89444,30.26417
Kostroma,3004,57.76647,40.92686
Moscow,3006,55.75,37.5
Moscow,3007,55.75,37.5
Borodino,3009,55.9061,94.9079
Moscow,3011,55.75,37.5
Yaroslavl,3012,57.62987,39.87368
Moscow,3015,55.75,37.5
Moscow,3016,55.75,37.5
Moscow,3019,55.75,37.5
Petersburg,3023,59.89444,30.26417
Petersburg,3024,59.89444,30.26417
Petersburg,3025,59.89444,30.26417
Petersburg,3026,59.89444,30.26417
Rhine,3027,31.98962,-83.20015
Petersburg,3028,59.89444,30.26417
Petersburg,3029,59.89444,30.26417
Petersburg,3031,59.89444,30.26417
Russia,3034,60.0,100.0
Russia,3035,60.0,100.0
Poland,3036,52.0,20.0
Poland,3037,52.0,20.0
Poland,3039,52.0,20.0
Moscow,3040,55.75,37.5
Petersburg,3041,59.89444,30.26417
Poland,3042,52.0,20.0
Russia,3043,60.0,100.0
Russia,3045,60.0,100.0
France,3046,46.0,2.0
Russia,3048,60.0,100.0
France,3049,46.0,2.0
France,3050,46.0,2.0
Italy,3051,42.83333,12.83333
Africa,3052,35.50472,11.06222
Austria,3054,47.33333,13.33333
Spain,3055,40.0,-4.0
Russia,3056,60.0,100.0
Moscow,3057,55.75,37.5
Italy,3058,42.83333,12.83333
France,3059,46.0,2.0
Turkey,3060,39.05901,34.91155
Italy,3061,42.83333,12.83333
Italy,3062,42.83333,12.83333
Paris,3063,48.85341,2.3488
Africa,3064,35.50472,11.06222
Africa,3066,35.50472,11.06222
Africa,3067,35.50472,11.06222
Africa,3068,35.50472,11.06222
Paris,3069,48.85341,2.3488
Italy,3070,42.83333,12.83333
Egypt,3071,27.0,30.0
France,3072,46.0,2.0
France,3073,46.0,2.0
Russia,3074,60.0,100.0
England,3075,52.16045,-0.70312
Austerlitz,3076,49.15325,16.87649
England,3078,52.16045,-0.70312
France,3079,46.0,2.0
Austria,3083,47.33333,13.33333
Moscow,3084,55.75,37.5
Austerlitz,3085,49.15325,16.87649
Wagram,3086,34.88794,-79.36615
Borodino,3087,55.9061,94.9079
Moscow,3088,55.75,37.5
Paris,3090,48.85341,2.3488
France,3091,46.0,2.0
Paris,3092,48.85341,2.3488
France,3093,46.0,2.0
France,3094,46.0,2.0
Erfurt,3095,50.9787,11.03283
Moscow,3098,55.75,37.5
Paris,3099,48.85341,2.3488
Moscow,3100,55.75,37.5
Moscow,3101,55.75,37.5
Moscow,3102,55.75,37.5
Petersburg,3104,59.89444,30.26417
Moscow,3107,55.75,37.5
Voronezh,3108,51.67204,39.1843
Moscow,3109,55.75,37.5
Petersburg,3119,59.89444,30.26417
Ryazan,3121,54.6269,39.6916
Moscow,3124,55.75,37.5
Moscow,3126,55.75,37.5
Petersburg,3127,59.89444,30.26417
Moscow,3128,55.75,37.5
Petersburg,3132,59.89444,30.26417
Petersburg,3133,59.89444,30.26417
St. George,3137,8.484,-13.22994
Moscow,3138,55.75,37.5
Petersburg,3139,59.89444,30.26417
Petersburg,3140,59.89444,30.26417
Petersburg,3142,59.89444,30.26417
Petersburg,3143,59.89444,30.26417
Petersburg,3144,59.89444,30.26417
Petersburg,3145,59.89444,30.26417
Pugachev,3146,52.01333,48.8025
Russia,3148,60.0,100.0
Petersburg,3150,59.89444,30.26417
Tambov,3151,52.73169,41.44326
Petersburg,3152,59.89444,30.26417
Petersburg,3153,59.89444,30.26417
Montesquieu,3154,43.20724,1.22862
Petersburg,3155,59.89444,30.26417
Petersburg,3156,59.89444,30.26417
Petersburg,3157,59.89444,30.26417
Paris,3161,48.85341,2.3488
Moscow,3162,55.75,37.5
Paris,3164,48.85341,2.3488
France,3165,46.0,2.0
France,3166,46.0,2.0
Paris,3167,48.85341,2.3488
France,3168,46.0,2.0
France,3169,46.0,2.0
France,3170,46.0,2.0
Italy,3171,42.83333,12.83333
Austria,3172,47.33333,13.33333
Russia,3174,60.0,100.0
Russia,3176,60.0,100.0
Moscow,3177,55.75,37.5
Moscow,3178,55.75,37.5
Paris,3180,48.85341,2.3488
France,3182,46.0,2.0
Vienna,3183,48.20849,16.37208
France,3184,46.0,2.0
St. Helena,3185,-15.95,-5.7
France,3186,46.0,2.0
Boulogne,3191,48.83333,2.25
Rhine,3192,31.98962,-83.20015
France,3193,46.0,2.0
Siberia,3195,9.54944,-83.71296
Jerusalem,3196,31.76904,35.21633
Mexico,3197,23.0,-102.0
Bohemia,3199,40.76926,-73.11511
Russia,3200,60.0,100.0
Russia,3201,60.0,100.0
Vienna,3202,48.20849,16.37208
Petersburg,3204,59.89444,30.26417
Russia,3205,60.0,100.0
England,3206,52.16045,-0.70312
Russia,3207,60.0,100.0
Russia,3208,60.0,100.0
Russia,3209,60.0,100.0
Russia,3210,60.0,100.0
Russia,3211,60.0,100.0
France,3212,46.0,2.0
France,3214,46.0,2.0
England,3215,52.16045,-0.70312
Russia,3216,60.0,100.0
England,3217,52.16045,-0.70312
Bismarck,3219,46.80833,-100.78374
Newton,3221,42.33704,-71.20922
Newton,3222,42.33704,-71.20922
United States,3223,39.76,-98.5
United States,3224,39.76,-98.5
United States,3225,39.76,-98.5
United States,3226,39.76,-98.5
United States,3227,39.76,-98.5
United States,3228,39.76,-98.5
"United
States",3229,38.0,-97.0
United States,3230,39.76,-98.5
Mississippi,3231,32.75041,-89.75036
U.S.,3232,39.76,-98.5
Salt Lake City,3234,40.76078,-111.89105
UT,3235,39.25024,-111.75103
"United
States",3236,38.0,-97.0
United States,3237,39.76,-98.5
U.S.,3238,39.76,-98.5
U.S.,3239,39.76,-98.5
